-245  6  -556  8 18
-245  7  -556  9 16
-245  8  -556 10 15
-245  9  -556 11 14
-245 10  -556 12 13
-245 11  -555  1 12
-245 12  -555  2 11
-245 12b -555  3 12
-244  1  -555  4 11
-244  2  -555  5 11
-244  3  -555  6  9
-244  4  -555  7  9
-244  5  -555  8  7
-244  6  -555  9  6
-244  7  -555 10  5
-244  8  -555 11  3
-244  9  -555 12  3
-244 10  -554  1  1
-244 11  -554  1 30
-244 12  -554  3  1
-243  1  -554  3 31
-243  2  -554  4 30
-243  3  -554  5 30
-243  4  -554  6 28
-243  5  -554  7 28
-243  6  -554  8 26
-243  7  -554  9 25
-243  8  -554 10 24
-243  9  -554 11 22
-243 10  -554 12 22
-243 11  -553  1 20
-243 12  -553  2 19
-243 12b -553  3 20
-242  1  -553  4 19
-242  2  -553  5 19
-242  3  -553  6 17
-242  4  -553  7 17
-242  5  -553  8 15
-242  6  -553  9 14
-242  7  -553 10 14
-242  8  -553 11 12
-242  9  -553 12 11
-242 10  -552  1 10
-242 11  -552  2  8
-242 12  -552  3  9
-241  1  -552  4  7
-241  2  -552  5  7
-241  3  -552  6  5
-241  4  -552  7  5
-241  5  -552  8  3
-241  6  -552  9  2
-241  7  -552 10  2
-241  8  -552 10 31
-241  9  -552 11 30
-241 10  -552 12 29
-241 11  -551  1 28
-241 12  -551  2 26
-241 12b -551  3 28
-240  1  -551  4 26
-240  2  -551  5 25
-240  3  -551  6 24
-240  4  -551  7 23
-240  5  -551  8 22
-240  6  -551  9 21
-240  7  -551 10 21
-240  8  -551 11 19
-240  9  -551 12 19
-240 10  -550  1 18
-240 11  -550  2 16
-240 12  -550  3 17
-239  1  -550  4 16
-239  2  -550  5 15
-239  3  -550  6 13
-239  4  -550  7 13
-239  5  -550  8 11
-239  6  -550  9 10
-239  7  -550 10 10
-239  8  -550 11  8
-239  9  -550 12  8
-239 10  -549  1  7
-239 11  -549  2  6
-239 12  -549  3  7
-238  1  -549  4  5
-238  2  -549  5  5
-238  3  -549  6  3
-238  4  -549  7  2
-238  5  -549  8  1
-238  6  -549  8 30
-238  7  -549  9 29
-238  8  -549 10 29
-238  9  -549 11 27
-238 10  -549 12 27
-238 11  -548  1 26
-238 12  -548  2 24
-238 12b -548  3 25
-237  1  -548  4 23
-237  2  -548  5 23
-237  3  -548  6 21
-237  4  -548  7 20
-237  5  -548  8 19
-237  6  -548  9 17
-237  7  -548 10 17
-237  8  -548 11 16
-237  9  -548 12 15
-237 10  -547  1 14
-237 11  -547  2 13
-237 12  -547  3 14
-236  1  -547  4 13
-236  2  -547  5 12
-236  3  -547  6 11
-236  4  -547  7 10
-236  5  -547  8  8
-236  6  -547  9  7
-236  7  -547 10  6
-236  8  -547 11  5
-236  9  -547 12  5
-236 10  -546  1  3
-236 11  -546  2  2
-236 12  -546  3  3
-235  1  -546  4  2
-235  2  -546  5  2
-235  3  -546  5 31
-235  4  -546  6 29
-235  5  -546  7 29
-235  6  -546  8 27
-235  7  -546  9 26
-235  8  -546 10 25
-235  9  -546 11 24
-235 10  -546 12 23
-235 11  -545  1 22
-235 12  -545  2 20
-234  1  -545  3 22
-234  2  -545  4 21
-234  3  -545  5 20
-234  4  -545  6 19
-234  5  -545  7 18
-234  6  -545  8 17
-234  6b -545  9 15
-234  7  -545 10 15
-234  8  -545 11 14
-234  9  -545 12 13
-234 10  -544  1 11
-234 11  -544  2 10
-234 12  -544  3 10
-233  1  -544  4  9
-233  2  -544  5  8
